"","ind","vid","fr","fn","pitch","yaw","roll","fd","luminance","age","facial_hair","makeup","gender","race","hair","eye","glasses","attractive","extraverted","trustworthy","intelligent","mean","competent","typical","unemotional","memorable","humble"
"9031",6055,"wall_of_faces_vid104",39,"wall_of_faces_vid104_fr039.mat",-23.0123,-18.2359,4.48449,29.702266759628,0.556281086147,2.2,"None",0.6,"Female","White","Brown","Brown","No",5,5.75,6.23076923076923,3.83333333333333,3.41666666666667,4.25,5.91666666666667,4.63636363636364,4.33333333333333,5.63636363636364
"9032",6056,"wall_of_faces_vid104",45,"wall_of_faces_vid104_fr045.mat",-16.1783,-1.0812,1.74282,16.3077835980982,0.556903586779,2.2,"None",0.6,"Female","White","Brown","Brown","No",5,5.75,6.23076923076923,3.83333333333333,3.41666666666667,4.25,5.91666666666667,4.63636363636364,4.33333333333333,5.63636363636364
"9033",6057,"wall_of_faces_vid106",3,"wall_of_faces_vid106_fr003.mat",-12.5338,-37.86,4.95068,40.1868756549001,0.243145057349,2,"None",0.444444444444444,"Female","Black","Black","Brown","No",5.25,5.41666666666667,5.61538461538461,4.91666666666667,4.58333333333333,5.08333333333333,5.66666666666667,4.09090909090909,5.25,4.45454545454545
"9034",6058,"wall_of_faces_vid106",9,"wall_of_faces_vid106_fr009.mat",-13.3454,-36.73,5.25793,39.4314396014766,0.241597055638,2,"None",0.444444444444444,"Female","Black","Black","Brown","No",5.25,5.41666666666667,5.61538461538461,4.91666666666667,4.58333333333333,5.08333333333333,5.66666666666667,4.09090909090909,5.25,4.45454545454545
"9035",6059,"wall_of_faces_vid106",15,"wall_of_faces_vid106_fr015.mat",-12.3062,-33.5918,4.53653,36.0614987226113,0.241585955649,2,"None",0.444444444444444,"Female","Black","Black","Brown","No",5.25,5.41666666666667,5.61538461538461,4.91666666666667,4.58333333333333,5.08333333333333,5.66666666666667,4.09090909090909,5.25,4.45454545454545
"9036",6060,"wall_of_faces_vid106",21,"wall_of_faces_vid106_fr021.mat",-12.6289,-48.2022,2.65735,49.8999269445607,0.237820069518,2,"None",0.444444444444444,"Female","Black","Black","Brown","No",5.25,5.41666666666667,5.61538461538461,4.91666666666667,4.58333333333333,5.08333333333333,5.66666666666667,4.09090909090909,5.25,4.45454545454545
"9037",6061,"wall_of_faces_vid106",27,"wall_of_faces_vid106_fr027.mat",-12.2426,-50.2441,2.13701,51.7582616720278,0.238846495663,2,"None",0.444444444444444,"Female","Black","Black","Brown","No",5.25,5.41666666666667,5.61538461538461,4.91666666666667,4.58333333333333,5.08333333333333,5.66666666666667,4.09090909090909,5.25,4.45454545454545
"9038",6062,"wall_of_faces_vid106",33,"wall_of_faces_vid106_fr033.mat",-9.19308,-47.5551,0.301557,48.4364655246504,0.238505163484,2,"None",0.444444444444444,"Female","Black","Black","Brown","No",5.25,5.41666666666667,5.61538461538461,4.91666666666667,4.58333333333333,5.08333333333333,5.66666666666667,4.09090909090909,5.25,4.45454545454545
"9039",6063,"wall_of_faces_vid106",39,"wall_of_faces_vid106_fr039.mat",-11.2855,-35.4252,1.15268,37.197257647203,0.233417521236,2,"None",0.444444444444444,"Female","Black","Black","Brown","No",5.25,5.41666666666667,5.61538461538461,4.91666666666667,4.58333333333333,5.08333333333333,5.66666666666667,4.09090909090909,5.25,4.45454545454545
"9040",6064,"wall_of_faces_vid106",45,"wall_of_faces_vid106_fr045.mat",-9.38588,-33.2692,-2.67812,34.6714109714156,0.241158428496,2,"None",0.444444444444444,"Female","Black","Black","Brown","No",5.25,5.41666666666667,5.61538461538461,4.91666666666667,4.58333333333333,5.08333333333333,5.66666666666667,4.09090909090909,5.25,4.45454545454545
"9041",6065,"wall_of_faces_vid107",3,"wall_of_faces_vid107_fr003.mat",-15.2466,7.89077,-3.58842,17.5385239073675,0.39144330997,1.41666666666667,"None",0.833333333333333,"Female","East Asian","Black","Brown","No",7.16666666666667,5.75,6.61538461538461,5.16666666666667,2.25,6.25,5.41666666666667,4.54545454545455,5.16666666666667,5.09090909090909
"9042",6066,"wall_of_faces_vid107",9,"wall_of_faces_vid107_fr009.mat",-18.848,7.9628,-4.58403,20.9682287969418,0.385982223847,1.41666666666667,"None",0.833333333333333,"Female","East Asian","Black","Brown","No",7.16666666666667,5.75,6.61538461538461,5.16666666666667,2.25,6.25,5.41666666666667,4.54545454545455,5.16666666666667,5.09090909090909
"9043",6067,"wall_of_faces_vid107",15,"wall_of_faces_vid107_fr015.mat",-14.9071,8.64804,-3.34061,17.5547686234738,0.376769308249,1.41666666666667,"None",0.833333333333333,"Female","East Asian","Black","Brown","No",7.16666666666667,5.75,6.61538461538461,5.16666666666667,2.25,6.25,5.41666666666667,4.54545454545455,5.16666666666667,5.09090909090909
"9044",6068,"wall_of_faces_vid107",21,"wall_of_faces_vid107_fr021.mat",-14.6887,6.57441,-2.19107,16.2413534621656,0.379228531341,1.41666666666667,"None",0.833333333333333,"Female","East Asian","Black","Brown","No",7.16666666666667,5.75,6.61538461538461,5.16666666666667,2.25,6.25,5.41666666666667,4.54545454545455,5.16666666666667,5.09090909090909
"9045",6069,"wall_of_faces_vid107",27,"wall_of_faces_vid107_fr027.mat",-16.571,5.1381,-0.785214,17.3670571380357,0.389577649321,1.41666666666667,"None",0.833333333333333,"Female","East Asian","Black","Brown","No",7.16666666666667,5.75,6.61538461538461,5.16666666666667,2.25,6.25,5.41666666666667,4.54545454545455,5.16666666666667,5.09090909090909
"9046",6070,"wall_of_faces_vid107",33,"wall_of_faces_vid107_fr033.mat",-17.2052,4.95335,-0.986602,17.9312009293551,0.385898810008,1.41666666666667,"None",0.833333333333333,"Female","East Asian","Black","Brown","No",7.16666666666667,5.75,6.61538461538461,5.16666666666667,2.25,6.25,5.41666666666667,4.54545454545455,5.16666666666667,5.09090909090909
"9047",6071,"wall_of_faces_vid107",39,"wall_of_faces_vid107_fr039.mat",-14.4847,8.17158,1.02635,16.662372223333,0.384711211844,1.41666666666667,"None",0.833333333333333,"Female","East Asian","Black","Brown","No",7.16666666666667,5.75,6.61538461538461,5.16666666666667,2.25,6.25,5.41666666666667,4.54545454545455,5.16666666666667,5.09090909090909
"9048",6072,"wall_of_faces_vid107",45,"wall_of_faces_vid107_fr045.mat",-12.8815,8.61758,-0.175912,15.4992474765114,0.383523470818,1.41666666666667,"None",0.833333333333333,"Female","East Asian","Black","Brown","No",7.16666666666667,5.75,6.61538461538461,5.16666666666667,2.25,6.25,5.41666666666667,4.54545454545455,5.16666666666667,5.09090909090909
"9049",6073,"wall_of_faces_vid109",3,"wall_of_faces_vid109_fr003.mat",-25.0644,23.9643,-9.32783,35.9098904810207,0.42229999467,2,"None",1,"Female","White","Brown","Brown","No",6.25,6.83333333333333,6.69230769230769,5.33333333333333,2.25,5.5,6.41666666666667,3.81818181818182,4.25,6.27272727272727
"9050",6074,"wall_of_faces_vid109",9,"wall_of_faces_vid109_fr009.mat",-23.1877,26.3983,-8.66847,36.1895295122899,0.420706068003,2,"None",1,"Female","White","Brown","Brown","No",6.25,6.83333333333333,6.69230769230769,5.33333333333333,2.25,5.5,6.41666666666667,3.81818181818182,4.25,6.27272727272727
"9051",6075,"wall_of_faces_vid109",15,"wall_of_faces_vid109_fr015.mat",-30.3593,25.7213,-9.6897,40.953176388041,0.425563774126,2,"None",1,"Female","White","Brown","Brown","No",6.25,6.83333333333333,6.69230769230769,5.33333333333333,2.25,5.5,6.41666666666667,3.81818181818182,4.25,6.27272727272727
"9052",6076,"wall_of_faces_vid109",21,"wall_of_faces_vid109_fr021.mat",-27.9544,25.8009,-10.3919,39.4350923135727,0.424683063632,2,"None",1,"Female","White","Brown","Brown","No",6.25,6.83333333333333,6.69230769230769,5.33333333333333,2.25,5.5,6.41666666666667,3.81818181818182,4.25,6.27272727272727
"9053",6077,"wall_of_faces_vid109",27,"wall_of_faces_vid109_fr027.mat",-26.4048,23.648,-9.10719,36.5975720060238,0.417257643119,2,"None",1,"Female","White","Brown","Brown","No",6.25,6.83333333333333,6.69230769230769,5.33333333333333,2.25,5.5,6.41666666666667,3.81818181818182,4.25,6.27272727272727
"9054",6078,"wall_of_faces_vid109",33,"wall_of_faces_vid109_fr033.mat",-20.9026,25.5598,-8.49136,34.0928915970705,0.417207347038,2,"None",1,"Female","White","Brown","Brown","No",6.25,6.83333333333333,6.69230769230769,5.33333333333333,2.25,5.5,6.41666666666667,3.81818181818182,4.25,6.27272727272727
"9055",6079,"wall_of_faces_vid109",39,"wall_of_faces_vid109_fr039.mat",-24.044,27.5277,-9.61473,37.7932697217759,0.417383254968,2,"None",1,"Female","White","Brown","Brown","No",6.25,6.83333333333333,6.69230769230769,5.33333333333333,2.25,5.5,6.41666666666667,3.81818181818182,4.25,6.27272727272727
"9056",6080,"wall_of_faces_vid109",45,"wall_of_faces_vid109_fr045.mat",-18.0502,26.2199,-6.79879,32.5502138474404,0.412190845713,2,"None",1,"Female","White","Brown","Brown","No",6.25,6.83333333333333,6.69230769230769,5.33333333333333,2.25,5.5,6.41666666666667,3.81818181818182,4.25,6.27272727272727
"9057",6081,"wall_of_faces_vid110",3,"wall_of_faces_vid110_fr003.mat",-5.03914,11.1618,-0.169947,12.2477586995503,0.284744077261,1,"None",1,"Female","White","Black","Brown","No",5.58333333333333,6,6.46153846153846,4.25,2.91666666666667,5.91666666666667,5.08333333333333,3.18181818181818,4.5,6.45454545454545
"9058",6082,"wall_of_faces_vid110",9,"wall_of_faces_vid110_fr009.mat",-6.50004,5.98699,4.17265,9.77269549736407,0.304808560265,1,"None",1,"Female","White","Black","Brown","No",5.58333333333333,6,6.46153846153846,4.25,2.91666666666667,5.91666666666667,5.08333333333333,3.18181818181818,4.5,6.45454545454545
"9059",6083,"wall_of_faces_vid110",15,"wall_of_faces_vid110_fr015.mat",-4.3997,5.85003,3.39943,8.07070848289046,0.305826820448,1,"None",1,"Female","White","Black","Brown","No",5.58333333333333,6,6.46153846153846,4.25,2.91666666666667,5.91666666666667,5.08333333333333,3.18181818181818,4.5,6.45454545454545
"9060",6084,"wall_of_faces_vid110",21,"wall_of_faces_vid110_fr021.mat",-2.97355,6.39014,4.85773,8.5599900452629,0.30527338762,1,"None",1,"Female","White","Black","Brown","No",5.58333333333333,6,6.46153846153846,4.25,2.91666666666667,5.91666666666667,5.08333333333333,3.18181818181818,4.5,6.45454545454545
"9061",6085,"wall_of_faces_vid110",27,"wall_of_faces_vid110_fr027.mat",-5.25258,6.84917,9.11704,12.5547259909127,0.304478483569,1,"None",1,"Female","White","Black","Brown","No",5.58333333333333,6,6.46153846153846,4.25,2.91666666666667,5.91666666666667,5.08333333333333,3.18181818181818,4.5,6.45454545454545
"9062",6086,"wall_of_faces_vid110",33,"wall_of_faces_vid110_fr033.mat",4.18971,6.51672,11.0308,13.4796089736498,0.302550731543,1,"None",1,"Female","White","Black","Brown","No",5.58333333333333,6,6.46153846153846,4.25,2.91666666666667,5.91666666666667,5.08333333333333,3.18181818181818,4.5,6.45454545454545
"9063",6087,"wall_of_faces_vid110",39,"wall_of_faces_vid110_fr039.mat",-0.162725,7.3615,10.0628,12.4690859935933,0.301801898766,1,"None",1,"Female","White","Black","Brown","No",5.58333333333333,6,6.46153846153846,4.25,2.91666666666667,5.91666666666667,5.08333333333333,3.18181818181818,4.5,6.45454545454545
"9064",6088,"wall_of_faces_vid110",45,"wall_of_faces_vid110_fr045.mat",-3.97817,9.96634,8.2678,13.5465968562034,0.299818152222,1,"None",1,"Female","White","Black","Brown","No",5.58333333333333,6,6.46153846153846,4.25,2.91666666666667,5.91666666666667,5.08333333333333,3.18181818181818,4.5,6.45454545454545
"9065",6089,"wall_of_faces_vid111",3,"wall_of_faces_vid111_fr003.mat",-14.7608,-11.0426,3.56253,18.7752989696809,0.525164312326,0.8,"None",0,"Male","White","Blonde","Brown","No",3.91666666666667,4.33333333333333,5.38461538461539,5.75,2.41666666666667,5.66666666666667,4.25,6.63636363636364,5.83333333333333,6.09090909090909
"9066",6090,"wall_of_faces_vid111",9,"wall_of_faces_vid111_fr009.mat",-15.0091,-11.9483,2.69088,19.3720363120246,0.525880472027,0.8,"None",0,"Male","White","Blonde","Brown","No",3.91666666666667,4.33333333333333,5.38461538461539,5.75,2.41666666666667,5.66666666666667,4.25,6.63636363636364,5.83333333333333,6.09090909090909
"9067",6091,"wall_of_faces_vid111",15,"wall_of_faces_vid111_fr015.mat",-14.2611,-11.9996,2.9916,18.876415017953,0.528906783208,0.8,"None",0,"Male","White","Blonde","Brown","No",3.91666666666667,4.33333333333333,5.38461538461539,5.75,2.41666666666667,5.66666666666667,4.25,6.63636363636364,5.83333333333333,6.09090909090909
"9068",6092,"wall_of_faces_vid111",21,"wall_of_faces_vid111_fr021.mat",-15.0867,-11.0029,4.25482,19.1513920781859,0.524235884891,0.8,"None",0,"Male","White","Blonde","Brown","No",3.91666666666667,4.33333333333333,5.38461538461539,5.75,2.41666666666667,5.66666666666667,4.25,6.63636363636364,5.83333333333333,6.09090909090909
"9069",6093,"wall_of_faces_vid111",27,"wall_of_faces_vid111_fr027.mat",-14.8263,-11.7213,5.54555,19.6967299362737,0.526527000637,0.8,"None",0,"Male","White","Blonde","Brown","No",3.91666666666667,4.33333333333333,5.38461538461539,5.75,2.41666666666667,5.66666666666667,4.25,6.63636363636364,5.83333333333333,6.09090909090909
"9070",6094,"wall_of_faces_vid111",33,"wall_of_faces_vid111_fr033.mat",-14.1245,-10.0136,4.73089,17.9486769819421,0.534241850127,0.8,"None",0,"Male","White","Blonde","Brown","No",3.91666666666667,4.33333333333333,5.38461538461539,5.75,2.41666666666667,5.66666666666667,4.25,6.63636363636364,5.83333333333333,6.09090909090909
"9071",6095,"wall_of_faces_vid111",39,"wall_of_faces_vid111_fr039.mat",-9.46283,-10.0988,3.55443,14.2886278443313,0.533578608143,0.8,"None",0,"Male","White","Blonde","Brown","No",3.91666666666667,4.33333333333333,5.38461538461539,5.75,2.41666666666667,5.66666666666667,4.25,6.63636363636364,5.83333333333333,6.09090909090909
"9072",6096,"wall_of_faces_vid111",45,"wall_of_faces_vid111_fr045.mat",-13.2731,-11.972,4.75081,18.4952470452844,0.524467976411,0.8,"None",0,"Male","White","Blonde","Brown","No",3.91666666666667,4.33333333333333,5.38461538461539,5.75,2.41666666666667,5.66666666666667,4.25,6.63636363636364,5.83333333333333,6.09090909090909
"9073",6097,"wall_of_faces_vid112",3,"wall_of_faces_vid112_fr003.mat",-14.1892,4.32116,4.14004,15.3995373822463,0.325012605517,1.8,"Stubble",0.2,"Male","South Asian","Black","Brown","Yes",5.66666666666667,6.91666666666667,6.07692307692308,6.16666666666667,3.33333333333333,5.33333333333333,5.83333333333333,4,4.91666666666667,5.72727272727273
"9074",6098,"wall_of_faces_vid112",9,"wall_of_faces_vid112_fr009.mat",-14.2483,-0.0256843,5.99029,15.4563348455372,0.307072891999,1.8,"Stubble",0.2,"Male","South Asian","Black","Brown","Yes",5.66666666666667,6.91666666666667,6.07692307692308,6.16666666666667,3.33333333333333,5.33333333333333,5.83333333333333,4,4.91666666666667,5.72727272727273
"9075",6099,"wall_of_faces_vid112",15,"wall_of_faces_vid112_fr015.mat",-14.7386,-2.25349,4.07099,15.4556626101957,0.313367767507,1.8,"Stubble",0.2,"Male","South Asian","Black","Brown","Yes",5.66666666666667,6.91666666666667,6.07692307692308,6.16666666666667,3.33333333333333,5.33333333333333,5.83333333333333,4,4.91666666666667,5.72727272727273
"9076",6100,"wall_of_faces_vid112",21,"wall_of_faces_vid112_fr021.mat",-16.0978,2.02498,-0.693565,16.2394809415087,0.332578167755,1.8,"Stubble",0.2,"Male","South Asian","Black","Brown","Yes",5.66666666666667,6.91666666666667,6.07692307692308,6.16666666666667,3.33333333333333,5.33333333333333,5.83333333333333,4,4.91666666666667,5.72727272727273
"9077",6101,"wall_of_faces_vid112",27,"wall_of_faces_vid112_fr027.mat",-22.5274,15.3084,-13.4994,30.398431895083,0.309129025685,1.8,"Stubble",0.2,"Male","South Asian","Black","Brown","Yes",5.66666666666667,6.91666666666667,6.07692307692308,6.16666666666667,3.33333333333333,5.33333333333333,5.83333333333333,4,4.91666666666667,5.72727272727273
"9078",6102,"wall_of_faces_vid112",33,"wall_of_faces_vid112_fr033.mat",-16.5752,5.11192,-1.64263,17.4231803768227,0.32988646976,1.8,"Stubble",0.2,"Male","South Asian","Black","Brown","Yes",5.66666666666667,6.91666666666667,6.07692307692308,6.16666666666667,3.33333333333333,5.33333333333333,5.83333333333333,4,4.91666666666667,5.72727272727273
"9079",6103,"wall_of_faces_vid112",39,"wall_of_faces_vid112_fr039.mat",-14.1576,11.8006,-1.13054,18.4653708008152,0.343600507052,1.8,"Stubble",0.2,"Male","South Asian","Black","Brown","Yes",5.66666666666667,6.91666666666667,6.07692307692308,6.16666666666667,3.33333333333333,5.33333333333333,5.83333333333333,4,4.91666666666667,5.72727272727273
"9080",6104,"wall_of_faces_vid112",45,"wall_of_faces_vid112_fr045.mat",-12.475,4.30013,2.05391,13.3542236504036,0.296420733212,1.8,"Stubble",0.2,"Male","South Asian","Black","Brown","Yes",5.66666666666667,6.91666666666667,6.07692307692308,6.16666666666667,3.33333333333333,5.33333333333333,5.83333333333333,4,4.91666666666667,5.72727272727273
"9081",6105,"wall_of_faces_vid113",3,"wall_of_faces_vid113_fr003.mat",-11.2236,17.6018,-7.4612,22.168943719537,0.387015258951,1.6,"Stubble",0,"Male","South Asian","Black","Brown","No",5.16666666666667,5.5,5.30769230769231,6.08333333333333,3.41666666666667,6.33333333333333,5.16666666666667,3.09090909090909,5,7
"9082",6106,"wall_of_faces_vid113",9,"wall_of_faces_vid113_fr009.mat",-14.5637,19.8147,-11.391,27.10126518781,0.394324249978,1.6,"Stubble",0,"Male","South Asian","Black","Brown","No",5.16666666666667,5.5,5.30769230769231,6.08333333333333,3.41666666666667,6.33333333333333,5.16666666666667,3.09090909090909,5,7
"9083",6107,"wall_of_faces_vid113",15,"wall_of_faces_vid113_fr015.mat",-16.6205,20.1114,-13.3307,29.2987541151497,0.400121406449,1.6,"Stubble",0,"Male","South Asian","Black","Brown","No",5.16666666666667,5.5,5.30769230769231,6.08333333333333,3.41666666666667,6.33333333333333,5.16666666666667,3.09090909090909,5,7
"9084",6108,"wall_of_faces_vid113",21,"wall_of_faces_vid113_fr021.mat",-20.2758,22.7895,-21.3852,37.2531361757638,0.416874261532,1.6,"Stubble",0,"Male","South Asian","Black","Brown","No",5.16666666666667,5.5,5.30769230769231,6.08333333333333,3.41666666666667,6.33333333333333,5.16666666666667,3.09090909090909,5,7
"9085",6109,"wall_of_faces_vid113",27,"wall_of_faces_vid113_fr027.mat",-5.84967,26.7156,-12.7948,30.1935229727983,0.396303041352,1.6,"Stubble",0,"Male","South Asian","Black","Brown","No",5.16666666666667,5.5,5.30769230769231,6.08333333333333,3.41666666666667,6.33333333333333,5.16666666666667,3.09090909090909,5,7
"9086",6110,"wall_of_faces_vid113",33,"wall_of_faces_vid113_fr033.mat",-13.6385,18.8222,-12.6767,26.4760763327952,0.38600455641,1.6,"Stubble",0,"Male","South Asian","Black","Brown","No",5.16666666666667,5.5,5.30769230769231,6.08333333333333,3.41666666666667,6.33333333333333,5.16666666666667,3.09090909090909,5,7
"9087",6111,"wall_of_faces_vid113",39,"wall_of_faces_vid113_fr039.mat",-11.9515,17.3498,-12.3566,24.4241576282581,0.390737172759,1.6,"Stubble",0,"Male","South Asian","Black","Brown","No",5.16666666666667,5.5,5.30769230769231,6.08333333333333,3.41666666666667,6.33333333333333,5.16666666666667,3.09090909090909,5,7
"9088",6112,"wall_of_faces_vid113",45,"wall_of_faces_vid113_fr045.mat",-10.6563,17.0589,-10.6048,22.7381745516213,0.392622357708,1.6,"Stubble",0,"Male","South Asian","Black","Brown","No",5.16666666666667,5.5,5.30769230769231,6.08333333333333,3.41666666666667,6.33333333333333,5.16666666666667,3.09090909090909,5,7
"9089",6113,"wall_of_faces_vid114",3,"wall_of_faces_vid114_fr003.mat",1.23026,1.66856,2.37234,3.15049666192491,0.450436135299,1.8,"Stubble",0.4,"Male","White","Brown","Brown","No",5.33333333333333,5.25,5.16666666666667,5.72727272727273,4.41666666666667,6.08333333333333,5.36363636363636,5.33333333333333,4.58333333333333,4.33333333333333
"9090",6114,"wall_of_faces_vid114",9,"wall_of_faces_vid114_fr009.mat",8.93703,-0.779753,3.20907,9.52767811309812,0.447707119586,1.8,"Stubble",0.4,"Male","White","Brown","Brown","No",5.33333333333333,5.25,5.16666666666667,5.72727272727273,4.41666666666667,6.08333333333333,5.36363636363636,5.33333333333333,4.58333333333333,4.33333333333333
"9091",6115,"wall_of_faces_vid114",15,"wall_of_faces_vid114_fr015.mat",7.66797,1.10562,2.54716,8.15525496663961,0.442385308756,1.8,"Stubble",0.4,"Male","White","Brown","Brown","No",5.33333333333333,5.25,5.16666666666667,5.72727272727273,4.41666666666667,6.08333333333333,5.36363636363636,5.33333333333333,4.58333333333333,4.33333333333333
"9092",6116,"wall_of_faces_vid114",21,"wall_of_faces_vid114_fr021.mat",-0.255474,-1.4895,3.66615,3.96541713280911,0.444030772069,1.8,"Stubble",0.4,"Male","White","Brown","Brown","No",5.33333333333333,5.25,5.16666666666667,5.72727272727273,4.41666666666667,6.08333333333333,5.36363636363636,5.33333333333333,4.58333333333333,4.33333333333333
"9093",6117,"wall_of_faces_vid114",27,"wall_of_faces_vid114_fr027.mat",-2.79423,-2.75498,4.76527,6.17295992747402,0.457050887311,1.8,"Stubble",0.4,"Male","White","Brown","Brown","No",5.33333333333333,5.25,5.16666666666667,5.72727272727273,4.41666666666667,6.08333333333333,5.36363636363636,5.33333333333333,4.58333333333333,4.33333333333333
"9094",6118,"wall_of_faces_vid114",33,"wall_of_faces_vid114_fr033.mat",2.45719,-1.53414,0.857463,3.02102814155529,0.441149534763,1.8,"Stubble",0.4,"Male","White","Brown","Brown","No",5.33333333333333,5.25,5.16666666666667,5.72727272727273,4.41666666666667,6.08333333333333,5.36363636363636,5.33333333333333,4.58333333333333,4.33333333333333
"9095",6119,"wall_of_faces_vid114",39,"wall_of_faces_vid114_fr039.mat",13.5335,1.62531,3.40228,14.0489417410885,0.433231227318,1.8,"Stubble",0.4,"Male","White","Brown","Brown","No",5.33333333333333,5.25,5.16666666666667,5.72727272727273,4.41666666666667,6.08333333333333,5.36363636363636,5.33333333333333,4.58333333333333,4.33333333333333
"9096",6120,"wall_of_faces_vid114",45,"wall_of_faces_vid114_fr045.mat",14.4199,1.77132,5.23764,15.443573528235,0.425701438075,1.8,"Stubble",0.4,"Male","White","Brown","Brown","No",5.33333333333333,5.25,5.16666666666667,5.72727272727273,4.41666666666667,6.08333333333333,5.36363636363636,5.33333333333333,4.58333333333333,4.33333333333333
"9097",6121,"wall_of_faces_vid115",3,"wall_of_faces_vid115_fr003.mat",-20.8193,-11.0312,3.76295,23.8598075983965,0.345356568499,1.4,"Beard",0,"Male","White","Brown","Brown","Yes",4.25,5.33333333333333,4.66666666666667,6.36363636363636,5.16666666666667,6.08333333333333,6.36363636363636,4.83333333333333,4.33333333333333,4.91666666666667
"9098",6122,"wall_of_faces_vid115",9,"wall_of_faces_vid115_fr009.mat",-11.6717,-4.00249,-1.74157,12.4612027170334,0.338681749087,1.4,"Beard",0,"Male","White","Brown","Brown","Yes",4.25,5.33333333333333,4.66666666666667,6.36363636363636,5.16666666666667,6.08333333333333,6.36363636363636,4.83333333333333,4.33333333333333,4.91666666666667
"9099",6123,"wall_of_faces_vid115",15,"wall_of_faces_vid115_fr015.mat",-12.6123,-6.68168,-3.13683,14.6135095497728,0.340492914361,1.4,"Beard",0,"Male","White","Brown","Brown","Yes",4.25,5.33333333333333,4.66666666666667,6.36363636363636,5.16666666666667,6.08333333333333,6.36363636363636,4.83333333333333,4.33333333333333,4.91666666666667
"9100",6124,"wall_of_faces_vid115",21,"wall_of_faces_vid115_fr021.mat",-12.6115,-7.80549,-2.73341,15.0813506231438,0.343197516639,1.4,"Beard",0,"Male","White","Brown","Brown","Yes",4.25,5.33333333333333,4.66666666666667,6.36363636363636,5.16666666666667,6.08333333333333,6.36363636363636,4.83333333333333,4.33333333333333,4.91666666666667
"9101",6125,"wall_of_faces_vid115",27,"wall_of_faces_vid115_fr027.mat",-12.0733,-6.0724,-3.76673,14.0294999747995,0.338538747967,1.4,"Beard",0,"Male","White","Brown","Brown","Yes",4.25,5.33333333333333,4.66666666666667,6.36363636363636,5.16666666666667,6.08333333333333,6.36363636363636,4.83333333333333,4.33333333333333,4.91666666666667
"9102",6126,"wall_of_faces_vid115",33,"wall_of_faces_vid115_fr033.mat",-12.1256,-4.82037,-3.63143,13.5444980025765,0.343030740085,1.4,"Beard",0,"Male","White","Brown","Brown","Yes",4.25,5.33333333333333,4.66666666666667,6.36363636363636,5.16666666666667,6.08333333333333,6.36363636363636,4.83333333333333,4.33333333333333,4.91666666666667
"9103",6127,"wall_of_faces_vid115",39,"wall_of_faces_vid115_fr039.mat",-7.81668,-11.5799,-2.98393,14.2863014274969,0.345543413302,1.4,"Beard",0,"Male","White","Brown","Brown","Yes",4.25,5.33333333333333,4.66666666666667,6.36363636363636,5.16666666666667,6.08333333333333,6.36363636363636,4.83333333333333,4.33333333333333,4.91666666666667
"9104",6128,"wall_of_faces_vid115",45,"wall_of_faces_vid115_fr045.mat",-15.0183,-9.00564,-4.27678,18.026140293141,0.340516327542,1.4,"Beard",0,"Male","White","Brown","Brown","Yes",4.25,5.33333333333333,4.66666666666667,6.36363636363636,5.16666666666667,6.08333333333333,6.36363636363636,4.83333333333333,4.33333333333333,4.91666666666667
"9105",6129,"wall_of_faces_vid116",3,"wall_of_faces_vid116_fr003.mat",0.183392,22.5996,-1.89236,22.6794307502473,0.324442526682,1.4,"None",0.4,"Male","White","Brown","Brown","Yes",4.58333333333333,4.5,5.91666666666667,7.27272727272727,3.16666666666667,6.91666666666667,5.63636363636364,4.41666666666667,5.75,5.41666666666667
"9106",6130,"wall_of_faces_vid116",9,"wall_of_faces_vid116_fr009.mat",1.12379,20.8592,-2.176,21.0024785347849,0.317722163263,1.4,"None",0.4,"Male","White","Brown","Brown","Yes",4.58333333333333,4.5,5.91666666666667,7.27272727272727,3.16666666666667,6.91666666666667,5.63636363636364,4.41666666666667,5.75,5.41666666666667
"9107",6131,"wall_of_faces_vid116",15,"wall_of_faces_vid116_fr015.mat",1.23598,24.5138,-1.46501,24.5886211752611,0.321567850043,1.4,"None",0.4,"Male","White","Brown","Brown","Yes",4.58333333333333,4.5,5.91666666666667,7.27272727272727,3.16666666666667,6.91666666666667,5.63636363636364,4.41666666666667,5.75,5.41666666666667
"9108",6132,"wall_of_faces_vid116",21,"wall_of_faces_vid116_fr021.mat",5.89337,20.0702,0.844171,20.9345972656304,0.324561487968,1.4,"None",0.4,"Male","White","Brown","Brown","Yes",4.58333333333333,4.5,5.91666666666667,7.27272727272727,3.16666666666667,6.91666666666667,5.63636363636364,4.41666666666667,5.75,5.41666666666667
"9109",6133,"wall_of_faces_vid116",27,"wall_of_faces_vid116_fr027.mat",1.33125,20.1854,-0.262849,20.2309586851266,0.319352634683,1.4,"None",0.4,"Male","White","Brown","Brown","Yes",4.58333333333333,4.5,5.91666666666667,7.27272727272727,3.16666666666667,6.91666666666667,5.63636363636364,4.41666666666667,5.75,5.41666666666667
"9110",6134,"wall_of_faces_vid116",33,"wall_of_faces_vid116_fr033.mat",0.901783,22.6471,-0.39499,22.6684884385613,0.322152881708,1.4,"None",0.4,"Male","White","Brown","Brown","Yes",4.58333333333333,4.5,5.91666666666667,7.27272727272727,3.16666666666667,6.91666666666667,5.63636363636364,4.41666666666667,5.75,5.41666666666667
